,filename,class,xmin,ymin,xmax,ymax,frame,isNight
584,daySequence1--00582.jpg,stop,655,438,667,460,582,0
585,daySequence1--00582.jpg,stop,747,478,759,496,582,0
588,daySequence1--00584.jpg,stop,654,430,669,448,584,0
589,daySequence1--00584.jpg,stop,747,468,759,490,584,0
590,daySequence1--00585.jpg,stop,651,420,669,442,585,0
591,daySequence1--00585.jpg,stop,748,462,760,480,585,0
592,daySequence1--00586.jpg,stop,654,422,669,440,586,0
593,daySequence1--00586.jpg,stop,746,461,761,479,586,0
594,daySequence1--00587.jpg,stop,655,416,667,434,587,0
595,daySequence1--00587.jpg,stop,748,455,760,473,587,0
598,daySequence1--00589.jpg,stop,652,406,667,424,589,0
599,daySequence1--00589.jpg,stop,746,444,761,462,589,0
600,daySequence1--00590.jpg,stop,651,399,666,417,590,0
601,daySequence1--00590.jpg,stop,746,439,761,457,590,0
602,daySequence1--00591.jpg,stop,653,396,665,414,591,0
603,daySequence1--00591.jpg,stop,745,436,763,454,591,0
604,daySequence1--00592.jpg,stop,650,390,665,408,592,0
605,daySequence1--00592.jpg,stop,747,428,762,450,592,0
606,daySequence1--00593.jpg,stop,652,390,664,408,593,0
607,daySequence1--00593.jpg,stop,744,426,762,448,593,0
608,daySequence1--00594.jpg,stop,652,392,664,410,594,0
609,daySequence1--00594.jpg,stop,746,430,761,457,594,0
610,daySequence1--00595.jpg,stop,648,400,663,422,595,0
611,daySequence1--00595.jpg,stop,747,440,762,462,595,0
612,daySequence1--00596.jpg,stop,647,408,665,426,596,0
613,daySequence1--00596.jpg,stop,748,447,760,465,596,0
614,daySequence1--00597.jpg,stop,647,417,665,435,597,0
615,daySequence1--00597.jpg,stop,746,456,761,478,597,0
620,daySequence1--00600.jpg,stop,644,411,665,442,600,0
621,daySequence1--00600.jpg,stop,746,453,764,475,600,0
622,daySequence1--00601.jpg,stop,645,408,660,430,601,0
623,daySequence1--00601.jpg,stop,746,450,761,472,601,0
624,daySequence1--00602.jpg,stop,646,406,658,428,602,0
625,daySequence1--00602.jpg,stop,747,446,759,468,602,0
628,daySequence1--00604.jpg,stop,643,405,658,427,604,0
629,daySequence1--00604.jpg,stop,748,444,760,471,604,0
632,daySequence1--00606.jpg,stop,641,401,659,423,606,0
633,daySequence1--00606.jpg,stop,744,442,762,464,606,0
634,daySequence1--00607.jpg,stop,644,402,656,420,607,0
635,daySequence1--00607.jpg,stop,747,441,762,468,607,0
636,daySequence1--00608.jpg,stop,748,440,760,462,608,0
637,daySequence1--00609.jpg,stop,748,442,760,460,609,0
638,daySequence1--00610.jpg,stop,746,442,761,469,610,0
639,daySequence1--00611.jpg,stop,642,400,654,418,611,0
640,daySequence1--00612.jpg,stop,640,400,655,418,612,0
641,daySequence1--00612.jpg,stop,747,440,759,462,612,0
642,daySequence1--00613.jpg,stop,464,439,479,461,613,0
643,daySequence1--00614.jpg,stop,748,443,760,470,614,0
644,daySequence1--00614.jpg,stop,462,442,477,460,614,0
645,daySequence1--00615.jpg,stop,746,441,761,472,615,0
646,daySequence1--00615.jpg,stop,462,440,474,462,615,0
647,daySequence1--00616.jpg,stop,748,444,760,462,616,0
650,daySequence1--00618.jpg,stop,746,439,764,466,618,0
651,daySequence1--00618.jpg,stop,457,440,472,458,618,0
652,daySequence1--00619.jpg,stop,748,440,760,458,619,0
653,daySequence1--00619.jpg,stop,455,438,470,465,619,0
654,daySequence1--00620.jpg,stop,748,440,760,458,620,0
655,daySequence1--00620.jpg,stop,453,438,468,465,620,0
656,daySequence1--00621.jpg,stop,635,398,650,416,621,0
657,daySequence1--00621.jpg,stop,748,439,760,466,621,0
658,daySequence1--00621.jpg,stop,452,439,467,461,621,0
661,daySequence1--00623.jpg,stop,747,432,762,454,623,0
662,daySequence1--00623.jpg,stop,636,390,648,408,623,0
663,daySequence1--00623.jpg,stop,450,431,465,453,623,0
667,daySequence1--00625.jpg,stop,636,380,648,398,625,0
668,daySequence1--00626.jpg,stop,747,422,762,440,626,0
669,daySequence1--00626.jpg,stop,632,375,647,402,626,0
670,daySequence1--00626.jpg,stop,446,419,461,441,626,0
671,daySequence1--00627.jpg,stop,746,423,764,450,627,0
672,daySequence1--00627.jpg,stop,631,380,646,398,627,0
673,daySequence1--00628.jpg,stop,632,387,644,414,628,0
674,daySequence1--00628.jpg,stop,746,433,761,455,628,0
675,daySequence1--00628.jpg,stop,444,432,456,454,628,0
676,daySequence1--00629.jpg,stop,747,439,762,466,629,0
677,daySequence1--00629.jpg,stop,440,438,455,460,629,0
681,daySequence1--00631.jpg,stop,632,396,644,414,631,0
682,daySequence1--00631.jpg,stop,746,439,764,466,631,0
683,daySequence1--00631.jpg,stop,440,438,452,460,631,0
684,daySequence1--00632.jpg,stop,632,394,644,412,632,0
685,daySequence1--00632.jpg,stop,747,440,762,458,632,0
686,daySequence1--00632.jpg,stop,436,436,451,458,632,0
687,daySequence1--00633.jpg,stop,746,435,764,462,633,0
688,daySequence1--00633.jpg,stop,628,389,646,411,633,0
689,daySequence1--00633.jpg,stop,437,433,449,455,633,0
690,daySequence1--00634.jpg,stop,746,433,764,460,634,0
691,daySequence1--00634.jpg,stop,632,388,644,406,634,0
692,daySequence1--00634.jpg,stop,432,432,450,450,634,0
693,daySequence1--00635.jpg,stop,746,431,764,453,635,0
694,daySequence1--00635.jpg,stop,632,386,644,404,635,0
695,daySequence1--00635.jpg,stop,433,430,448,448,635,0
696,daySequence1--00636.jpg,stop,749,429,764,456,636,0
697,daySequence1--00636.jpg,stop,627,382,645,409,636,0
698,daySequence1--00636.jpg,stop,430,428,448,450,636,0
699,daySequence1--00637.jpg,stop,749,429,764,456,637,0
700,daySequence1--00637.jpg,stop,629,384,644,402,637,0
701,daySequence1--00637.jpg,stop,429,426,447,448,637,0
702,daySequence1--00638.jpg,stop,749,427,764,449,638,0
703,daySequence1--00638.jpg,stop,625,379,643,401,638,0
704,daySequence1--00638.jpg,stop,432,424,444,446,638,0
705,daySequence1--00639.jpg,stop,749,425,764,452,639,0
706,daySequence1--00639.jpg,stop,630,379,642,401,639,0
707,daySequence1--00639.jpg,stop,428,423,443,445,639,0
711,daySequence1--00641.jpg,stop,749,425,764,447,641,0
712,daySequence1--00641.jpg,stop,629,378,641,396,641,0
713,daySequence1--00641.jpg,stop,426,422,441,444,641,0
714,daySequence1--00642.jpg,stop,749,425,764,447,642,0
715,daySequence1--00642.jpg,stop,629,378,641,396,642,0
716,daySequence1--00642.jpg,stop,427,423,439,445,642,0
717,daySequence1--00643.jpg,stop,749,423,764,450,643,0
718,daySequence1--00643.jpg,stop,629,376,641,394,643,0
719,daySequence1--00643.jpg,stop,425,420,437,442,643,0
720,daySequence1--00644.jpg,stop,749,426,764,444,644,0
721,daySequence1--00644.jpg,stop,628,378,640,396,644,0
722,daySequence1--00644.jpg,stop,424,423,436,441,644,0
723,daySequence1--00645.jpg,stop,750,428,762,446,645,0
724,daySequence1--00645.jpg,stop,628,380,640,398,645,0
725,daySequence1--00645.jpg,stop,422,424,437,446,645,0
726,daySequence1--00646.jpg,stop,750,430,762,448,646,0
727,daySequence1--00646.jpg,stop,624,381,639,399,646,0
728,daySequence1--00646.jpg,stop,422,424,434,451,646,0
729,daySequence1--00647.jpg,stop,626,382,638,400,647,0
730,daySequence1--00647.jpg,stop,420,428,432,450,647,0
731,daySequence1--00647.jpg,stop,749,430,764,457,647,0
732,daySequence1--00648.jpg,stop,626,382,638,400,648,0
733,daySequence1--00648.jpg,stop,749,429,764,456,648,0
734,daySequence1--00648.jpg,stop,418,428,433,450,648,0
735,daySequence1--00649.jpg,stop,625,384,637,402,649,0
736,daySequence1--00649.jpg,stop,750,431,762,453,649,0
737,daySequence1--00649.jpg,stop,416,429,431,447,649,0
738,daySequence1--00650.jpg,stop,624,384,636,402,650,0
739,daySequence1--00650.jpg,stop,746,434,764,452,650,0
740,daySequence1--00650.jpg,stop,412,430,430,452,650,0
741,daySequence1--00651.jpg,stop,746,433,764,460,651,0
742,daySequence1--00651.jpg,stop,619,384,637,411,651,0
743,daySequence1--00651.jpg,stop,411,431,429,453,651,0
744,daySequence1--00652.jpg,stop,748,434,760,452,652,0
745,daySequence1--00652.jpg,stop,620,384,635,402,652,0
746,daySequence1--00652.jpg,stop,410,429,425,456,652,0
747,daySequence1--00653.jpg,stop,744,432,762,450,653,0
748,daySequence1--00653.jpg,stop,619,382,634,400,653,0
749,daySequence1--00653.jpg,stop,410,428,422,450,653,0
750,daySequence1--00654.jpg,stop,409,424,421,446,654,0
751,daySequence1--00654.jpg,stop,620,378,632,396,654,0
752,daySequence1--00654.jpg,stop,745,427,760,454,654,0
759,daySequence1--00657.jpg,stop,617,378,629,400,657,0
760,daySequence1--00657.jpg,stop,744,430,756,448,657,0
761,daySequence1--00657.jpg,stop,402,425,417,447,657,0
762,daySequence1--00658.jpg,stop,616,378,628,400,658,0
763,daySequence1--00658.jpg,stop,744,430,756,448,658,0
764,daySequence1--00658.jpg,stop,400,426,418,448,658,0
765,daySequence1--00659.jpg,stop,612,375,627,397,659,0
766,daySequence1--00659.jpg,stop,400,426,415,448,659,0
767,daySequence1--00660.jpg,stop,612,378,627,396,660,0
768,daySequence1--00661.jpg,stop,742,428,754,446,661,0
769,daySequence1--00661.jpg,stop,612,378,624,396,661,0
770,daySequence1--00661.jpg,stop,398,424,410,446,661,0
771,daySequence1--00662.jpg,stop,742,428,754,446,662,0
772,daySequence1--00662.jpg,stop,611,376,626,394,662,0
773,daySequence1--00662.jpg,stop,394,425,412,443,662,0
774,daySequence1--00663.jpg,stop,737,425,758,452,663,0
775,daySequence1--00663.jpg,stop,612,376,624,394,663,0
776,daySequence1--00664.jpg,stop,738,426,756,448,664,0
777,daySequence1--00664.jpg,stop,612,376,624,394,664,0
778,daySequence1--00664.jpg,stop,392,423,410,450,664,0
779,daySequence1--00665.jpg,stop,612,378,624,396,665,0
780,daySequence1--00665.jpg,stop,738,427,756,449,665,0
781,daySequence1--00665.jpg,stop,392,424,410,446,665,0
785,daySequence1--00667.jpg,stop,612,378,624,396,667,0
786,daySequence1--00667.jpg,stop,740,427,758,454,667,0
787,daySequence1--00667.jpg,stop,394,425,406,452,667,0
788,daySequence1--00668.jpg,stop,612,376,624,394,668,0
789,daySequence1--00668.jpg,stop,740,428,758,446,668,0
790,daySequence1--00668.jpg,stop,393,424,408,446,668,0
791,daySequence1--00669.jpg,stop,606,375,630,402,669,0
792,daySequence1--00669.jpg,stop,740,427,758,454,669,0
793,daySequence1--00670.jpg,stop,612,375,624,397,670,0
794,daySequence1--00670.jpg,stop,742,427,757,454,670,0
795,daySequence1--00670.jpg,stop,392,425,407,443,670,0
796,daySequence1--00671.jpg,stop,610,375,628,402,671,0
797,daySequence1--00671.jpg,stop,742,427,760,454,671,0
798,daySequence1--00671.jpg,stop,390,422,408,453,671,0
799,daySequence1--00672.jpg,stop,610,375,628,402,672,0
800,daySequence1--00672.jpg,stop,742,427,760,454,672,0
801,daySequence1--00672.jpg,stop,390,424,408,451,672,0
802,daySequence1--00673.jpg,stop,611,375,629,402,673,0
803,daySequence1--00673.jpg,stop,743,427,761,454,673,0
804,daySequence1--00673.jpg,stop,390,424,408,451,673,0
808,daySequence1--00675.jpg,stop,610,377,628,404,675,0
809,daySequence1--00675.jpg,stop,743,429,761,456,675,0
810,daySequence1--00676.jpg,stop,610,377,628,404,676,0
811,daySequence1--00676.jpg,stop,743,429,761,456,676,0
812,daySequence1--00676.jpg,stop,389,426,407,453,676,0
813,daySequence1--00677.jpg,stop,610,378,628,405,677,0
814,daySequence1--00677.jpg,stop,742,429,760,456,677,0
815,daySequence1--00677.jpg,stop,388,427,406,454,677,0
816,daySequence1--00678.jpg,stop,610,379,628,406,678,0
817,daySequence1--00678.jpg,stop,742,431,760,458,678,0
818,daySequence1--00678.jpg,stop,388,428,406,455,678,0
819,daySequence1--00679.jpg,stop,609,379,627,406,679,0
820,daySequence1--00679.jpg,stop,743,431,761,458,679,0
821,daySequence1--00679.jpg,stop,389,428,407,455,679,0
822,daySequence1--00680.jpg,stop,610,381,628,408,680,0
823,daySequence1--00680.jpg,stop,743,432,761,459,680,0
824,daySequence1--00680.jpg,stop,386,429,407,456,680,0
825,daySequence1--00681.jpg,stop,610,381,628,408,681,0
826,daySequence1--00681.jpg,stop,744,434,762,461,681,0
827,daySequence1--00681.jpg,stop,386,430,407,457,681,0
828,daySequence1--00682.jpg,stop,610,381,628,408,682,0
829,daySequence1--00682.jpg,stop,741,433,762,460,682,0
830,daySequence1--00682.jpg,stop,388,430,406,457,682,0
831,daySequence1--00683.jpg,stop,610,380,628,402,683,0
832,daySequence1--00683.jpg,stop,742,434,760,461,683,0
833,daySequence1--00683.jpg,stop,387,430,405,457,683,0
834,daySequence1--00684.jpg,stop,610,382,628,409,684,0
835,daySequence1--00684.jpg,stop,744,435,762,462,684,0
836,daySequence1--00684.jpg,stop,387,431,405,458,684,0
840,daySequence1--00686.jpg,stop,610,383,628,410,686,0
841,daySequence1--00686.jpg,stop,744,435,762,462,686,0
842,daySequence1--00686.jpg,stop,387,431,405,458,686,0
843,daySequence1--00687.jpg,stop,610,383,628,410,687,0
844,daySequence1--00687.jpg,stop,743,435,761,462,687,0
845,daySequence1--00687.jpg,stop,387,432,405,459,687,0
846,daySequence1--00688.jpg,stop,610,383,628,410,688,0
847,daySequence1--00688.jpg,stop,743,435,761,462,688,0
848,daySequence1--00688.jpg,stop,387,433,405,460,688,0
849,daySequence1--00689.jpg,stop,610,383,628,410,689,0
850,daySequence1--00689.jpg,stop,744,436,762,463,689,0
851,daySequence1--00689.jpg,stop,386,433,404,460,689,0
852,daySequence1--00690.jpg,stop,610,383,628,410,690,0
853,daySequence1--00690.jpg,stop,742,435,760,462,690,0
854,daySequence1--00690.jpg,stop,386,433,404,460,690,0
858,daySequence1--00692.jpg,stop,610,383,628,410,692,0
859,daySequence1--00692.jpg,stop,744,435,762,462,692,0
860,daySequence1--00692.jpg,stop,386,432,404,459,692,0
861,daySequence1--00693.jpg,stop,610,383,628,410,693,0
862,daySequence1--00693.jpg,stop,744,435,762,462,693,0
863,daySequence1--00693.jpg,stop,386,432,404,459,693,0
864,daySequence1--00694.jpg,stop,610,383,628,410,694,0
865,daySequence1--00694.jpg,stop,744,435,762,462,694,0
866,daySequence1--00694.jpg,stop,386,433,404,460,694,0
867,daySequence1--00695.jpg,stop,610,383,628,410,695,0
868,daySequence1--00695.jpg,stop,743,435,761,462,695,0
869,daySequence1--00695.jpg,stop,385,433,403,460,695,0
870,daySequence1--00696.jpg,stop,610,383,628,410,696,0
871,daySequence1--00696.jpg,stop,743,435,761,462,696,0
872,daySequence1--00696.jpg,stop,385,433,403,460,696,0
873,daySequence1--00697.jpg,stop,610,383,628,410,697,0
874,daySequence1--00697.jpg,stop,743,435,761,462,697,0
875,daySequence1--00697.jpg,stop,385,433,403,460,697,0
876,daySequence1--00698.jpg,stop,610,382,628,409,698,0
877,daySequence1--00698.jpg,stop,744,435,762,462,698,0
878,daySequence1--00698.jpg,stop,386,432,404,459,698,0
879,daySequence1--00699.jpg,stop,610,383,628,410,699,0
880,daySequence1--00699.jpg,stop,744,435,762,462,699,0
881,daySequence1--00699.jpg,stop,385,432,403,459,699,0
882,daySequence1--00700.jpg,stop,610,383,628,410,700,0
883,daySequence1--00700.jpg,stop,743,433,761,464,700,0
884,daySequence1--00700.jpg,stop,385,432,403,459,700,0
885,daySequence1--00701.jpg,stop,610,383,628,410,701,0
886,daySequence1--00701.jpg,stop,743,433,761,464,701,0
887,daySequence1--00701.jpg,stop,384,432,402,459,701,0
888,daySequence1--00702.jpg,stop,610,383,628,410,702,0
889,daySequence1--00702.jpg,stop,744,435,762,462,702,0
890,daySequence1--00702.jpg,stop,385,432,403,459,702,0
891,daySequence1--00703.jpg,stop,610,383,628,410,703,0
892,daySequence1--00703.jpg,stop,744,435,762,462,703,0
893,daySequence1--00703.jpg,stop,385,433,403,460,703,0
894,daySequence1--00704.jpg,stop,610,383,628,410,704,0
895,daySequence1--00704.jpg,stop,744,435,762,462,704,0
896,daySequence1--00704.jpg,stop,385,432,403,459,704,0
897,daySequence1--00705.jpg,stop,610,382,628,409,705,0
898,daySequence1--00705.jpg,stop,744,435,762,462,705,0
899,daySequence1--00705.jpg,stop,385,432,403,459,705,0
900,daySequence1--00706.jpg,stop,610,381,628,408,706,0
901,daySequence1--00706.jpg,stop,744,434,762,461,706,0
902,daySequence1--00706.jpg,stop,384,431,402,458,706,0
903,daySequence1--00707.jpg,stop,610,381,628,408,707,0
904,daySequence1--00707.jpg,stop,744,433,762,460,707,0
905,daySequence1--00707.jpg,stop,384,431,402,458,707,0
909,daySequence1--00709.jpg,stop,610,381,628,408,709,0
910,daySequence1--00709.jpg,stop,744,435,762,462,709,0
911,daySequence1--00709.jpg,stop,384,432,402,459,709,0
912,daySequence1--00710.jpg,stop,610,382,628,409,710,0
913,daySequence1--00710.jpg,stop,744,435,762,462,710,0
914,daySequence1--00710.jpg,stop,384,432,402,459,710,0
918,daySequence1--00712.jpg,stop,608,381,626,408,712,0
919,daySequence1--00712.jpg,stop,743,434,761,461,712,0
920,daySequence1--00712.jpg,stop,384,431,402,458,712,0
921,daySequence1--00713.jpg,stop,610,381,628,408,713,0
922,daySequence1--00713.jpg,stop,744,433,762,460,713,0
923,daySequence1--00713.jpg,stop,384,428,402,459,713,0
930,daySequence1--00716.jpg,stop,608,381,626,408,716,0
931,daySequence1--00716.jpg,stop,744,433,762,460,716,0
932,daySequence1--00716.jpg,stop,384,431,402,458,716,0
933,daySequence1--00717.jpg,stop,609,381,627,408,717,0
934,daySequence1--00717.jpg,stop,743,433,761,460,717,0
935,daySequence1--00717.jpg,stop,383,432,401,459,717,0
939,daySequence1--00719.jpg,stop,609,381,627,408,719,0
940,daySequence1--00719.jpg,stop,743,433,761,460,719,0
941,daySequence1--00719.jpg,stop,384,431,402,458,719,0
942,daySequence1--00720.jpg,stop,608,381,626,408,720,0
943,daySequence1--00720.jpg,stop,743,433,761,460,720,0
944,daySequence1--00720.jpg,stop,383,430,401,457,720,0
945,daySequence1--00721.jpg,stop,608,381,626,408,721,0
946,daySequence1--00721.jpg,stop,743,433,761,460,721,0
947,daySequence1--00721.jpg,stop,383,431,401,458,721,0
948,daySequence1--00722.jpg,stop,608,380,626,407,722,0
949,daySequence1--00722.jpg,stop,743,433,761,460,722,0
950,daySequence1--00722.jpg,stop,384,430,402,457,722,0
951,daySequence1--00723.jpg,stop,609,381,627,408,723,0
952,daySequence1--00723.jpg,stop,743,431,761,462,723,0
953,daySequence1--00723.jpg,stop,384,430,402,457,723,0
954,daySequence1--00724.jpg,stop,608,381,626,408,724,0
955,daySequence1--00724.jpg,stop,744,433,762,460,724,0
956,daySequence1--00724.jpg,stop,384,430,402,457,724,0
963,daySequence1--00727.jpg,stop,608,381,626,408,727,0
964,daySequence1--00727.jpg,stop,744,433,762,460,727,0
965,daySequence1--00727.jpg,stop,384,431,402,458,727,0
966,daySequence1--00728.jpg,stop,608,381,626,408,728,0
967,daySequence1--00728.jpg,stop,744,433,762,460,728,0
971,daySequence1--00730.jpg,stop,608,381,626,408,730,0
972,daySequence1--00730.jpg,stop,744,433,762,460,730,0
973,daySequence1--00730.jpg,stop,383,429,401,456,730,0
974,daySequence1--00731.jpg,stop,610,381,628,408,731,0
975,daySequence1--00731.jpg,stop,744,433,762,460,731,0
976,daySequence1--00731.jpg,stop,384,431,402,458,731,0
977,daySequence1--00732.jpg,stop,610,381,628,408,732,0
978,daySequence1--00732.jpg,stop,744,435,762,462,732,0
979,daySequence1--00732.jpg,stop,384,431,402,458,732,0
980,daySequence1--00733.jpg,stop,610,381,628,408,733,0
981,daySequence1--00733.jpg,stop,743,434,761,461,733,0
982,daySequence1--00733.jpg,stop,383,429,401,460,733,0
983,daySequence1--00734.jpg,stop,608,381,626,408,734,0
984,daySequence1--00734.jpg,stop,744,434,762,461,734,0
985,daySequence1--00734.jpg,stop,383,431,401,458,734,0
986,daySequence1--00735.jpg,stop,608,381,626,408,735,0
987,daySequence1--00735.jpg,stop,744,433,762,460,735,0
988,daySequence1--00735.jpg,stop,383,431,401,458,735,0
989,daySequence1--00736.jpg,stop,608,381,626,408,736,0
990,daySequence1--00736.jpg,stop,744,433,762,460,736,0
991,daySequence1--00736.jpg,stop,384,431,402,458,736,0
992,daySequence1--00737.jpg,stop,609,381,627,408,737,0
993,daySequence1--00737.jpg,stop,743,433,761,460,737,0
994,daySequence1--00737.jpg,stop,383,429,401,460,737,0
995,daySequence1--00738.jpg,stop,608,381,626,408,738,0
